stc_791;48.97661158;2.395019531;7.77
stc_761;48.74826622;1.916770935;6.62
stc_990;48.88639178;2.661437988;5.81
stc_DOMUS;48.789253;2.405781;0.91
stc_HERBLAY;49.000878;2.151384;3.19
stc_MELUN;48.692093;2.976592;6.1
stc_CMONTLHERY;48.6609472;2.2611463;3.02
stc_MONTPARNAS;48.789154;2.395126;2.83
stc_SEBASTOPOL;48.774258;2.554913;1.24
stc_GENEVIEVE;48.789154;2.395126;2.94
stc_CCCOIGNIRE;49.000878;2.151384;7.21
stc_54564564;49.002682;2.176318;2.56
stc_6156165;48.878752;2.475489;4.92
stc_45686;48.622826;2.342165;2.76
stc_1306;48.84494888;2.637405396;0.76
stc_1308;48.84201157;2.656974792;10.33
stc_1304;48.88752053;2.300605774;0.21
stc_1307;48.92317603;2.285842896;7.07
stc_B250;48.88500902;2.463512421;10.06
stc_B018;48.95305739;2.478618622;26.4
stc_B108;48.77996304;2.574062347;9.53
stc_B242;48.82635478;1.96908474;5.51
stc_B133;48.96990005;1.694710851;4.7
stc_B030;48.91037231;2.431583405;72.19
stc_B175;49.06396906;2.058563232;142.59
stc_B196;48.63835378;2.320861816;281.99
stc_B092;48.7579358;2.330335379;71.52
stc_15458741;48.81681141;3.078918457;8.1
stc_657425;48.77457;2.438879;18.72
stc_498765;48.949562;2.66714;8.71
stc_7654;48.780055;2.436695;187.75
stc_796544;48.774057;2.439126;5.53
stc_235998;49.037786;2.346417;9.85
stc_15498;48.92852;2.313682;83.57
stc_4564635;49.001331;2.177543;136.39
stc_4564645;48.921924;1.961709;23.63
stc_DEP TOULON;43.573299;7.05155;3.19
stc_CLIMOGES;45.8263923;1.2615155;2.94
stc_THIONVILLE;49.2909048;6.1568904;3.25
stc_64825;47.31275;5.09782;4.81
stc_1793;45.698643;5.012183;0.96
stc_98989;50.411766;2.969467;4.81
stc_46465;48.190417;-1.729746;1.24
stc_31478522;47.19673;5.871811;14.74
stc_Ghent;51.055630;3.728560;3
stc_Deinze;50.986980;3.529210;3
stc_Quaregnon;50.443001;3.865160;3
stc_Beveren;50.872360;3.342956;3
